654.roms_s-1613B.champsimtrace.xzcumulative,IPC:,0.624142,0.76585,121529,699258,,,16984000,30646900,9549560,8544210,21097300,8439790,21852100,26425000,17778400,8646580,25865600,18562500,7303100,89421200
654.roms_s-293B.champsimtrace.xzcumulative,IPC:,0.895734,0.603564,2021412,8915848,,,20729000,37667500,13514100,13409500,24153300,7319450,27021700,89007200,60065400,28941800,58299700,29829700,28470000,45953800
654.roms_s-294B.champsimtrace.xzcumulative,IPC:,0.845448,0.602741,2138094,11356528,,,11645600,18619300,5734780,5691100,12884500,5954550,13505600,8217670,2862020,5355660,14198600,8433330,5765260,17573000
654.roms_s-523B.champsimtrace.xzcumulative,IPC:,0.595296,0.495883,2713044,12152366,,,11936300,20562100,5677370,5511140,14884700,6425120,17408500,18773100,15881900,2891240,7314980,4171640,3143330,31784800
654.roms_s-842B.champsimtrace.xzcumulative,IPC:,0.639185,0.700492,14807,45537,,,39553800,73698500,30985400,29749900,42713100,9803920,43455000,65356600,52833200,12523400,62991600,51180300,11811300,75435100
657.xz_s-2302B.champsimtrace.xzcumulative,IPC:,0.368878,0.521359,238629,416737,,,19525000,36930000,11169000,10656400,25761000,8868590,28018400,31806600,17161900,14644700,47888800,31911600,15977100,44505200
657.xz_s-3167B.champsimtrace.xzcumulative,IPC:,0.821257,0.37453,116660,168806,,,16268100,26645200,7224250,6570950,19420900,9697120,20984500,34297200,6315180,27982000,39073300,24461800,14611400,64923900
657.xz_s-4994B.champsimtrace.xzcumulative,IPC:,0.80411,0.537016,90777,46125,,,8603380,14205500,3613260,3322400,10592200,5280980,11886900,22491000,17967500,4523420,9911190,7026230,2884960,101266000
657.xz_s-56B.champsimtrace.xzcumulative,IPC:,0.990516,0.696885,76947,577558,,,8011930,14872500,3374020,3182510,11498500,4829420,12618600,489423,241870,247553,613731,234250,379481,18805600
,,60.932776,56.571143,209840080,498307600,0,0,832395087,1500178790,615343319,598632388,884835654,233762743,916171774,1357202765,960395076,396807534,1210734071,897049019,313684603,2653784512
