648.exchange2_s-1712B.champsimtrace.xzcumulative,IPC:,0.95241,0.388889,0,0,,,7,18,9,7,9,0,9,0,0,0,0,0,0,51
648.exchange2_s-1227B.champsimtrace.xzcumulative,IPC:,0.871987,0.5,0,0,,,17,34,17,17,17,0,17,28360,28330,30,30,0,30,51
644.nab_s-9322B.champsimtrace.xzcumulative,IPC:,0.583947,0.450683,2756878,202970,,,173622,385242,193219,145729,192023,27893,192029,4515270,4330840,184427,231164,75103,156061,2191330
648.exchange2_s-210B.champsimtrace.xzcumulative,IPC:,0.914234,-nan,0,0,,,0,0,0,0,0,0,0,2,0,2,2,0,2,39
648.exchange2_s-353B.champsimtrace.xzcumulative,IPC:,0.890914,-nan,0,0,,,0,0,0,0,0,0,0,17976,16837,1139,1139,0,1139,52
648.exchange2_s-72B.champsimtrace.xzcumulative,IPC:,0.902706,0.5,0,0,,,3,6,3,3,3,0,3,1176,1158,18,18,0,18,37
648.exchange2_s-584B.champsimtrace.xzcumulative,IPC:,0.88692,0.5,0,0,,,22,44,22,22,22,0,22,3590,3531,59,59,0,59,57
648.exchange2_s-387B.champsimtrace.xzcumulative,IPC:,0.762273,0.46875,2,2,,,15,32,16,15,16,0,16,84766,84672,94,94,0,94,71
649.fotonik3d_s-10881B.champsimtrace.xzcumulative,IPC:,0.479513,0.454612,3311009,4566109,,,3695980,8129960,3146440,2186800,4983530,1509180,4990270,9102020,4472340,4629690,8557020,3896240,4660780,4809720
654.roms_s-1021B.champsimtrace.xzcumulative,IPC:,0.685616,0.596093,344415,150157,,,129819,217783,134292,104130,83491,25689,83560,769429,517104,252325,338288,206394,131894,283014
649.fotonik3d_s-1176B.champsimtrace.xzcumulative,IPC:,0.927666,0.49925,2828335,1704869,,,2105020,4216360,2094780,2090180,2121590,14836,2123950,7232070,5460740,1771330,3539000,1776030,1762980,3304590
649.fotonik3d_s-1B.champsimtrace.xzcumulative,IPC:,0.483374,-nan,0,0,,,0,0,0,0,0,0,0,21873,10945,10928,16418,5611,10807,28
649.fotonik3d_s-8225B.champsimtrace.xzcumulative,IPC:,0.929459,0.498588,2801143,1692930,,,2092790,4197440,2082510,2078470,2114930,14323,2117240,7205320,5446570,1758750,3525770,1768890,1756880,3304510
649.fotonik3d_s-7084B.champsimtrace.xzcumulative,IPC:,1.09438,0.469227,5500455,3352425,,,3937310,8391070,4194220,3936390,4196850,925,4196870,9813850,6333010,3480840,4520580,1039880,3480700,4093690
654.roms_s-1007B.champsimtrace.xzcumulative,IPC:,0.563874,0.432079,1074101,835510,,,848967,1964840,929244,779861,1035600,69106,1094480,2702160,1373270,1328890,1845450,486636,1358810,971002
654.roms_s-523B.champsimtrace.xzcumulative,IPC:,0.776697,0.466713,3861282,3380415,,,3805780,8154430,3876610,3476080,4277820,329699,4309400,9728260,5011810,4716450,6536600,1774960,4761640,4069200
654.roms_s-293B.champsimtrace.xzcumulative,IPC:,0.886994,0.508733,3196102,2211181,,,2033540,3997260,2076420,1693370,1920840,340168,1921490,6128830,3409670,2719160,3474820,1241110,2233710,2420370
654.roms_s-294B.champsimtrace.xzcumulative,IPC:,0.867333,0.462917,4450286,2790389,,,2855370,6168220,3250500,2644400,2917720,210969,2917990,7069920,4018300,3051620,3255630,685548,2570080,3207050
654.roms_s-1613B.champsimtrace.xzcumulative,IPC:,0.630399,0.472723,304933,327887,,,413635,875005,408157,364065,466848,49570,491443,1087010,496293,590716,847130,253466,593664,468681
654.roms_s-1070B.champsimtrace.xzcumulative,IPC:,0.799333,0.461284,4535174,3007022,,,3410990,7394540,3631380,3315380,3763170,95604,3805630,10604800,6038240,4566550,6016640,1436790,4579850,4110480
654.roms_s-1390B.champsimtrace.xzcumulative,IPC:,0.73554,0.447761,6023994,4293538,,,4738180,10581900,5054970,4455380,5526960,282794,5563400,13167600,7612930,5554680,7354960,1738640,5616320,5804480
657.xz_s-4994B.champsimtrace.xzcumulative,IPC:,0.860303,0.397681,150620,39666,,,24072,60531,35863,21752,24668,2320,24672,409706,308533,101173,171211,89804,81407,87387
657.xz_s-56B.champsimtrace.xzcumulative,IPC:,0.991683,0.499951,86226,81744,,,102145,204310,102155,102145,102155,0,102155,169908,86227,83681,83681,0,83681,104611
654.roms_s-842B.champsimtrace.xzcumulative,IPC:,0.642331,0.442397,20272,18371,,,22065,49876,24917,22029,24959,36,24959,61358,30868,30490,41886,11416,30470,23121
657.xz_s-3167B.champsimtrace.xzcumulative,IPC:,0.834848,0.126088,454204,821096,,,68696,544824,71276,22458,473548,46238,473725,2135950,1779980,355973,1381720,768511,613213,900552
657.xz_s-2302B.champsimtrace.xzcumulative,IPC:,0.673395,0.158112,647770,914223,,,116385,736092,78039,19631,658053,96754,658299,2525470,2015180,510283,1747540,971725,775820,1202730
,,66.007741,38.0540934,260409857,268157456,0,0,165931709,412411814,174321862,140374957,238089927,25556657,247566011,781452326,500756665,280695657,486255498,201965109,284290428,342352453
