649.fotonik3d_s-8225B.champsimtrace.xzcumulative,IPC:,0.927818,0.49896,3115618,1694298,,,2103840,4216440,2100350,2094430,2116090,9404,2117580,7519800,5759530,1760260,3522360,1764860,1757500,3304510
649.fotonik3d_s-7084B.champsimtrace.xzcumulative,IPC:,1.0524,0.469108,7301748,3310154,,,3891710,8295960,4145920,3889300,4150040,2403,4150070,11615100,8135670,3479480,4521800,1042410,3479390,4093690
649.fotonik3d_s-1176B.champsimtrace.xzcumulative,IPC:,0.927951,0.499674,3154529,1709972,,,2124680,4252120,2121230,2114670,2130900,10004,2132470,7558270,5784810,1773450,3536230,1772760,1763470,3304590
654.roms_s-1007B.champsimtrace.xzcumulative,IPC:,0.560763,0.423105,1451442,829916,,,831419,1965040,934601,765972,1030440,65447,1086520,3079500,1736570,1342930,1852350,483780,1368570,971000
654.roms_s-294B.champsimtrace.xzcumulative,IPC:,0.83227,0.48746,5187003,2729580,,,2700010,5538940,2698790,2097180,2840150,602829,2840760,7806620,4753830,3052790,3622690,1002060,2620640,3207040
654.roms_s-293B.champsimtrace.xzcumulative,IPC:,0.864625,0.521513,3543303,2214974,,,1972460,3782190,1853920,1448970,1928280,523497,1929250,6476020,3742940,2733080,3719700,1425650,2294050,2420330
654.roms_s-523B.champsimtrace.xzcumulative,IPC:,0.756414,0.453804,4595655,3434386,,,3745720,8254040,3886740,3339430,4367300,406291,4410340,10462600,5642400,4820240,6701310,1824840,4876480,4069070
654.roms_s-1613B.champsimtrace.xzcumulative,IPC:,0.629419,0.466091,319933,330441,,,408832,877151,402675,344323,474476,64509,506643,1102010,502011,599998,866507,262548,603959,468682
654.roms_s-1070B.champsimtrace.xzcumulative,IPC:,0.75498,0.455582,5714918,2889378,,,3232430,7095180,3458330,3078390,3636860,154043,3709620,11784500,7170390,4614150,6120560,1495200,4625370,4110490
654.roms_s-1390B.champsimtrace.xzcumulative,IPC:,0.691024,0.440637,7366420,4285795,,,4652110,10557700,5008450,4261920,5549230,390185,5590420,14510000,8862300,5647740,7554220,1826140,5728070,5804400
657.xz_s-4994B.champsimtrace.xzcumulative,IPC:,0.860473,0.408289,172680,42449,,,25997,63673,37384,23249,26289,2748,26296,431767,330543,101224,171679,90282,81397,87289
657.xz_s-56B.champsimtrace.xzcumulative,IPC:,0.991171,0.49992,90037,80474,,,100560,201152,100576,100560,100576,0,100576,173719,90038,83681,83681,0,83681,104611
654.roms_s-842B.champsimtrace.xzcumulative,IPC:,0.642265,0.429376,21694,18433,,,21282,49565,24755,21222,24810,60,24810,62780,31746,31034,42432,11429,31003,23131
657.xz_s-3167B.champsimtrace.xzcumulative,IPC:,0.833984,0.099878,829768,940760,,,81104,812031,248842,29883,563189,51221,563433,2511520,1971960,539558,1524460,841050,683412,900597
657.xz_s-2302B.champsimtrace.xzcumulative,IPC:,0.671375,0.133356,812122,1010089,,,116478,873435,156263,22222,717172,94256,717386,2689820,2081530,608293,1867020,1021680,845342,1215330
,,65.541353,37.5355248,288878797,270809005,0,0,165933898,414645114,176624625,138944449,238020415,26989341,247178120,809927910,525463914,284464305,491049123,204851436,286197763,340501578
