654.roms_s-1007B.champsimtrace.xzcumulative,IPC:,0.461596,0.434938,538128,3065275,,,55004500,106653000,26173400,25189100,80479300,29815400,105169000,37943800,6583550,31360300,63474700,31009500,32465100,153516000
654.roms_s-1070B.champsimtrace.xzcumulative,IPC:,0.3446,0.444987,3395635,10072318,,,90537,183909,90991,90046,92918,491,92926,57851,29130,28721,148417,118477,29940,97324
654.roms_s-1390B.champsimtrace.xzcumulative,IPC:,0.296838,0.421642,4998671,13258993,,,6816620,14091300,6548210,6546820,7543080,269799,7561010,6679810,3721540,2958270,7984290,5220840,2763450,10644500
654.roms_s-1613B.champsimtrace.xzcumulative,IPC:,0.574606,0.417658,255299,1681899,,,3334200,4255620,2294310,2136770,1961310,1197420,1965220,32890000,31877600,1012470,3438760,2899790,538967,93536400
654.roms_s-293B.champsimtrace.xzcumulative,IPC:,0.803268,0.562514,2515027,9284195,,,75441,142601,68885,65230,73716,10211,75301,612152,559224,52928,184114,144131,39983,1498780
654.roms_s-294B.champsimtrace.xzcumulative,IPC:,0.823927,0.52876,2357178,12144911,,,12846,33287,10527,8911,22760,3935,22807,686402,667899,18503,59421,55104,4317,1654000
654.roms_s-523B.champsimtrace.xzcumulative,IPC:,0.327464,0.423462,2350569,11705280,,,224958,284097,199909,198038,84188,26920,84235,409238,405619,3619,23682,20539,3143,1644950
654.roms_s-842B.champsimtrace.xzcumulative,IPC:,0.642324,0.478919,16746,123736,,,3011940,6924980,2953260,2917460,3971720,94478,3977170,2143380,942865,1200520,3940760,2685050,1255710,3902860
657.xz_s-2302B.champsimtrace.xzcumulative,IPC:,0.666136,0.300641,45980,92460,,,15778700,37011100,15165300,14984800,21845900,793874,21979300,13098300,7645900,5452440,17072900,11453500,5619390,24592800
657.xz_s-3167B.champsimtrace.xzcumulative,IPC:,0.824838,0.25612,115824,160694,,,6889280,14361000,3681480,3681420,10679500,3207860,11508300,29746900,19828700,9918220,20221900,10637700,9584250,11953800
657.xz_s-4994B.champsimtrace.xzcumulative,IPC:,0.855073,0.510867,54243,61456,,,13836300,30847300,13385200,13345000,17462200,491219,17467500,9912260,6347540,3564720,20350000,16747200,3602800,24032000
657.xz_s-56B.champsimtrace.xzcumulative,IPC:,0.991536,0.50009,81797,717555,,,8139760,16946100,7765600,7712840,9180480,426918,9191190,15407400,13506200,1901200,12337900,10345400,1992560,17489300
654.roms_s-1021B.champsimtrace.xzcumulative,IPC:,0.681337,0.822066,535031,360425,,,410960,499911,289599,286024,210312,124936,210378,959983,738959,221024,575863,468527,107336,1165300
,,55.9683784,49.4052581,198273260,369097267,0,0,441735883,922562678,325547061,314223693,597015570,127511930,642785161,725411013,481092437,244318775,602598218,384225457,218372897,1635285200
